case_id,from_resource_id,to_resource_id,from_role,to_role,start_time,end_time,task_type
case360,r0211,r0211,approver,approver,2017-04-29 19:50:00,2017-05-05 07:00:00,task_execution
case361,r01,r01,assigner,assigner,2017-03-26 08:19:00,2017-04-10 12:04:00,task_execution
case361,r01,r022,assigner,assignee,2017-04-10 12:04:00,2017-05-03 10:47:00,transfer_of_task
case361,r022,r022,assignee,assignee,2017-05-03 10:47:00,2017-06-08 16:35:00,task_execution
case361,r022,r0211,assignee,approver,2017-06-08 16:35:00,2017-06-13 00:53:00,transfer_of_task
case361,r0211,r0211,approver,approver,2017-06-13 00:53:00,2017-06-15 22:50:00,task_execution
case362,r011,r011,assigner,assigner,2017-03-15 22:12:00,2017-04-23 02:51:00,task_execution
case362,r011,r0211,assigner,assignee,2017-04-23 02:51:00,2017-05-04 22:12:00,transfer_of_task
case362,r0211,r0211,assignee,assignee,2017-05-04 22:12:00,2017-05-05 16:33:00,task_execution
case362,r0211,r0212,assignee,approver,2017-05-05 16:33:00,2017-06-10 16:57:00,transfer_of_task
case362,r0212,r0212,approver,approver,2017-06-10 16:57:00,2017-06-13 22:52:00,task_execution
case363,r0,r0,assigner,assigner,2017-03-19 13:15:00,2017-04-08 14:17:00,task_execution
case363,r0,r021,assigner,assignee,2017-04-08 14:17:00,2017-04-08 20:49:00,transfer_of_task
case363,r021,r021,assignee,assignee,2017-04-08 20:49:00,2017-05-12 23:10:00,task_execution
case363,r021,r0211,assignee,approver,2017-05-12 23:10:00,2017-06-23 19:46:00,transfer_of_task
case363,r0211,r0211,approver,approver,2017-06-23 19:46:00,2017-06-25 09:08:00,task_execution
case364,r02,r02,assigner,assigner,2017-03-11 16:00:00,2017-03-25 05:30:00,task_execution
case364,r02,r01,assigner,assignee,2017-03-25 05:30:00,2017-03-27 02:34:00,transfer_of_task
case364,r01,r01,assignee,assignee,2017-03-27 02:34:00,2017-05-03 14:25:00,task_execution
case364,r01,r0211,assignee,approver,2017-05-03 14:25:00,2017-05-16 23:21:00,transfer_of_task
case364,r0211,r0211,approver,approver,2017-05-16 23:21:00,2017-06-11 12:23:00,task_execution
case365,r021,r021,assigner,assigner,2017-03-20 21:31:00,2017-04-16 22:44:00,task_execution
case365,r021,r022,assigner,assignee,2017-04-16 22:44:00,2017-04-19 06:12:00,transfer_of_task
case365,r022,r022,assignee,assignee,2017-04-19 06:12:00,2017-06-12 05:36:00,task_execution
case365,r022,r012,assignee,approver,2017-06-12 05:36:00,2017-06-18 13:03:00,transfer_of_task
case365,r012,r012,approver,approver,2017-06-18 13:03:00,2017-06-18 19:13:00,task_execution
case366,r0,r0,assigner,assigner,2017-03-05 06:31:00,2017-03-23 16:51:00,task_execution
case366,r0,r021,assigner,assignee,2017-03-23 16:51:00,2017-03-24 00:42:00,transfer_of_task
case366,r021,r021,assignee,assignee,2017-03-24 00:42:00,2017-04-26 02:38:00,task_execution
case366,r021,r012,assignee,approver,2017-04-26 02:38:00,2017-05-27 18:04:00,transfer_of_task
case366,r012,r012,approver,approver,2017-05-27 18:04:00,2017-06-10 23:05:00,task_execution
case367,r02,r02,assigner,assigner,2017-03-04 18:40:00,2017-04-04 03:53:00,task_execution
case367,r02,r012,assigner,assignee,2017-04-04 03:53:00,2017-05-16 15:49:00,transfer_of_task
case367,r012,r012,assignee,assignee,2017-05-16 15:49:00,2017-06-12 13:31:00,task_execution
case367,r012,r0211,assignee,approver,2017-06-12 13:31:00,2017-06-17 07:12:00,transfer_of_task
case367,r0211,r0211,approver,approver,2017-06-17 07:12:00,2017-06-19 21:50:00,task_execution
case368,r02,r02,assigner,assigner,2017-03-07 10:47:00,2017-03-30 01:25:00,task_execution
case368,r02,r021,assigner,assignee,2017-03-30 01:25:00,2017-05-03 11:20:00,transfer_of_task
case368,r021,r021,assignee,assignee,2017-05-03 11:20:00,2017-05-06 21:15:00,task_execution
case368,r021,r022,assignee,approver,2017-05-06 21:15:00,2017-05-27 16:01:00,transfer_of_task
case368,r022,r022,approver,approver,2017-05-27 16:01:00,2017-06-21 02:36:00,task_execution
case369,r0,r0,assigner,assigner,2017-03-16 06:16:00,2017-03-17 03:58:00,task_execution
case369,r0,r02,assigner,assignee,2017-03-17 03:58:00,2017-04-24 04:42:00,transfer_of_task
case369,r02,r02,assignee,assignee,2017-04-24 04:42:00,2017-04-30 06:08:00,task_execution
case369,r02,r022,assignee,approver,2017-04-30 06:08:00,2017-05-22 04:45:00,transfer_of_task
case369,r022,r022,approver,approver,2017-05-22 04:45:00,2017-06-06 13:09:00,task_execution
case37,r0,r0,assigner,assigner,2017-03-14 06:54:00,2017-03-22 11:30:00,task_execution
case37,r0,r01,assigner,assignee,2017-03-22 11:30:00,2017-04-04 21:40:00,transfer_of_task
case37,r01,r01,assignee,assignee,2017-04-04 21:40:00,2017-04-22 04:32:00,task_execution
case37,r01,r021,assignee,approver,2017-04-22 04:32:00,2017-04-27 01:15:00,transfer_of_task
case37,r021,r021,approver,approver,2017-04-27 01:15:00,2017-06-08 20:40:00,task_execution
case370,r02,r02,assigner,assigner,2017-03-11 16:07:00,2017-04-16 03:28:00,task_execution
case370,r02,r01,assigner,assignee,2017-04-16 03:28:00,2017-04-26 05:35:00,transfer_of_task
case370,r01,r01,assignee,assignee,2017-04-26 05:35:00,2017-05-21 01:36:00,task_execution
case370,r01,r011,assignee,approver,2017-05-21 01:36:00,2017-05-29 11:06:00,transfer_of_task
case370,r011,r011,approver,approver,2017-05-29 11:06:00,2017-06-28 10:56:00,task_execution
case371,r012,r012,assigner,assigner,2017-03-16 17:15:00,2017-04-09 22:46:00,task_execution
case371,r012,r021,assigner,assignee,2017-04-09 22:46:00,2017-05-02 06:29:00,transfer_of_task
case371,r021,r021,assignee,assignee,2017-05-02 06:29:00,2017-05-04 14:39:00,task_execution
case371,r021,r0212,assignee,approver,2017-05-04 14:39:00,2017-05-18 10:28:00,transfer_of_task
case371,r0212,r0212,approver,approver,2017-05-18 10:28:00,2017-05-19 12:12:00,task_execution
case372,r02,r02,assigner,assigner,2017-03-02 01:46:00,2017-04-14 08:51:00,task_execution
case372,r02,r022,assigner,assignee,2017-04-14 08:51:00,2017-04-20 18:00:00,transfer_of_task
case372,r022,r022,assignee,assignee,2017-04-20 18:00:00,2017-04-24 00:41:00,task_execution
case372,r022,r0212,assignee,approver,2017-04-24 00:41:00,2017-05-22 08:00:00,transfer_of_task
case372,r0212,r0212,approver,approver,2017-05-22 08:00:00,2017-06-23 09:53:00,task_execution
case373,r0,r0,assigner,assigner,2017-04-20 03:45:00,2017-05-20 07:05:00,task_execution
case373,r0,r022,assigner,assignee,2017-05-20 07:05:00,2017-05-21 06:47:00,transfer_of_task
case373,r022,r022,assignee,assignee,2017-05-21 06:47:00,2017-05-27 23:35:00,task_execution
case373,r022,r0211,assignee,approver,2017-05-27 23:35:00,2017-06-18 18:59:00,transfer_of_task
case373,r0211,r0211,approver,approver,2017-06-18 18:59:00,2017-06-30 15:24:00,task_execution
case374,r012,r012,assigner,assigner,2017-03-27 13:12:00,2017-04-08 04:44:00,task_execution
case374,r012,r0212,assigner,assignee,2017-04-08 04:44:00,2017-04-21 13:12:00,transfer_of_task
case374,r0212,r0212,assignee,assignee,2017-04-21 13:12:00,2017-04-30 18:19:00,task_execution
case374,r0212,r0211,assignee,approver,2017-04-30 18:19:00,2017-05-13 16:27:00,transfer_of_task
case374,r0211,r0211,approver,approver,2017-05-13 16:27:00,2017-06-05 04:23:00,task_execution
case375,r02,r02,assigner,assigner,2017-03-01 05:14:00,2017-03-14 17:00:00,task_execution
case375,r02,r021,assigner,assignee,2017-03-14 17:00:00,2017-03-17 03:08:00,transfer_of_task
case375,r021,r021,assignee,assignee,2017-03-17 03:08:00,2017-04-21 18:48:00,task_execution
case375,r021,r0211,assignee,approver,2017-04-21 18:48:00,2017-04-26 02:07:00,transfer_of_task
case375,r0211,r0211,approver,approver,2017-04-26 02:07:00,2017-05-26 16:32:00,task_execution
case376,r022,r022,assigner,assigner,2017-03-12 21:48:00,2017-03-17 05:18:00,task_execution
case376,r022,r021,assigner,assignee,2017-03-17 05:18:00,2017-04-12 09:55:00,transfer_of_task
case376,r021,r021,assignee,assignee,2017-04-12 09:55:00,2017-04-29 03:52:00,task_execution
case376,r021,r0212,assignee,approver,2017-04-29 03:52:00,2017-05-03 07:25:00,transfer_of_task
case376,r0212,r0212,approver,approver,2017-05-03 07:25:00,2017-06-12 03:17:00,task_execution
case377,r01,r01,assigner,assigner,2017-03-01 14:13:00,2017-03-26 08:25:00,task_execution
case377,r01,r02,assigner,assignee,2017-03-26 08:25:00,2017-04-25 15:17:00,transfer_of_task
case377,r02,r02,assignee,assignee,2017-04-25 15:17:00,2017-06-14 20:14:00,task_execution
case377,r02,r011,assignee,approver,2017-06-14 20:14:00,2017-06-19 01:55:00,transfer_of_task
case377,r011,r011,approver,approver,2017-06-19 01:55:00,2017-06-28 01:12:00,task_execution
case378,r022,r022,assigner,assigner,2017-03-05 11:14:00,2017-03-06 09:30:00,task_execution
case378,r022,r011,assigner,assignee,2017-03-06 09:30:00,2017-04-03 21:27:00,transfer_of_task
case378,r011,r011,assignee,assignee,2017-04-03 21:27:00,2017-04-04 01:29:00,task_execution
case378,r011,r012,assignee,approver,2017-04-04 01:29:00,2017-04-22 09:30:00,transfer_of_task
case378,r012,r012,approver,approver,2017-04-22 09:30:00,2017-05-04 16:18:00,task_execution
case379,r0,r0,assigner,assigner,2017-03-04 21:11:00,2017-03-17 07:18:00,task_execution
case379,r0,r01,assigner,assignee,2017-03-17 07:18:00,2017-03-29 14:15:00,transfer_of_task
case379,r01,r01,assignee,assignee,2017-03-29 14:15:00,2017-04-10 21:51:00,task_execution
case379,r01,r0211,assignee,approver,2017-04-10 21:51:00,2017-04-20 01:44:00,transfer_of_task
case379,r0211,r0211,approver,approver,2017-04-20 01:44:00,2017-05-11 18:03:00,task_execution
case38,r022,r022,assigner,assigner,2017-03-17 07:19:00,2017-04-07 03:38:00,task_execution
case38,r022,r012,assigner,assignee,2017-04-07 03:38:00,2017-05-24 19:37:00,transfer_of_task
case38,r012,r012,assignee,assignee,2017-05-24 19:37:00,2017-05-27 14:04:00,task_execution
case38,r012,r0211,assignee,approver,2017-05-27 14:04:00,2017-06-11 18:41:00,transfer_of_task
case38,r0211,r0211,approver,approver,2017-06-11 18:41:00,2017-06-28 20:31:00,task_execution
case380,r022,r022,assigner,assigner,2017-03-17 04:54:00,2017-04-11 18:27:00,task_execution
case380,r022,r0212,assigner,assignee,2017-04-11 18:27:00,2017-04-15 20:17:00,transfer_of_task
case380,r0212,r0212,assignee,assignee,2017-04-15 20:17:00,2017-04-17 11:34:00,task_execution
case380,r0212,r0211,assignee,approver,2017-04-17 11:34:00,2017-06-06 12:42:00,transfer_of_task
case380,r0211,r0211,approver,approver,2017-06-06 12:42:00,2017-06-17 18:05:00,task_execution
case381,r02,r02,assigner,assigner,2017-04-10 07:10:00,2017-04-17 23:13:00,task_execution
case381,r02,r01,assigner,assignee,2017-04-17 23:13:00,2017-04-23 07:59:00,transfer_of_task
case381,r01,r01,assignee,assignee,2017-04-23 07:59:00,2017-05-05 02:39:00,task_execution
case381,r01,r0211,assignee,approver,2017-05-05 02:39:00,2017-05-27 13:54:00,transfer_of_task
case381,r0211,r0211,approver,approver,2017-05-27 13:54:00,2017-06-08 22:52:00,task_execution
case382,r022,r022,assigner,assigner,2017-03-19 15:02:00,2017-04-14 13:11:00,task_execution
case382,r022,r0211,assigner,assignee,2017-04-14 13:11:00,2017-05-19 17:38:00,transfer_of_task
case382,r0211,r0211,assignee,assignee,2017-05-19 17:38:00,2017-05-28 02:50:00,task_execution
case382,r0211,r0212,assignee,approver,2017-05-28 02:50:00,2017-06-27 00:29:00,transfer_of_task
case382,r0212,r0212,approver,approver,2017-06-27 00:29:00,2017-06-30 08:53:00,task_execution
case383,r022,r022,assigner,assigner,2017-03-04 12:10:00,2017-04-17 15:35:00,task_execution
case383,r022,r011,assigner,assignee,2017-04-17 15:35:00,2017-04-23 23:05:00,transfer_of_task
case383,r011,r011,assignee,assignee,2017-04-23 23:05:00,2017-05-01 08:39:00,task_execution
case383,r011,r0212,assignee,approver,2017-05-01 08:39:00,2017-05-23 03:46:00,transfer_of_task
case383,r0212,r0212,approver,approver,2017-05-23 03:46:00,2017-06-07 06:43:00,task_execution
case384,r02,r02,assigner,assigner,2017-03-29 22:53:00,2017-04-29 23:03:00,task_execution
case384,r02,r012,assigner,assignee,2017-04-29 23:03:00,2017-05-15 13:07:00,transfer_of_task
case384,r012,r012,assignee,assignee,2017-05-15 13:07:00,2017-06-03 17:14:00,task_execution
case384,r012,r0211,assignee,approver,2017-06-03 17:14:00,2017-06-12 12:52:00,transfer_of_task
case384,r0211,r0211,approver,approver,2017-06-12 12:52:00,2017-06-23 04:53:00,task_execution
case385,r02,r02,assigner,assigner,2017-03-29 05:03:00,2017-04-26 10:49:00,task_execution
case385,r02,r021,assigner,assignee,2017-04-26 10:49:00,2017-05-02 04:45:00,transfer_of_task
case385,r021,r021,assignee,assignee,2017-05-02 04:45:00,2017-05-11 01:50:00,task_execution
case385,r021,r0211,assignee,approver,2017-05-11 01:50:00,2017-06-22 14:24:00,transfer_of_task
case385,r0211,r0211,approver,approver,2017-06-22 14:24:00,2017-06-24 10:10:00,task_execution
case386,r02,r02,assigner,assigner,2017-03-21 16:56:00,2017-04-20 18:32:00,task_execution
case386,r02,r012,assigner,assignee,2017-04-20 18:32:00,2017-04-25 08:08:00,transfer_of_task
case386,r012,r012,assignee,assignee,2017-04-25 08:08:00,2017-05-01 23:06:00,task_execution
case386,r012,r0211,assignee,approver,2017-05-01 23:06:00,2017-05-10 22:49:00,transfer_of_task
case386,r0211,r0211,approver,approver,2017-05-10 22:49:00,2017-06-01 16:20:00,task_execution
case387,r02,r02,assigner,assigner,2017-03-23 11:22:00,2017-03-26 22:42:00,task_execution
case387,r02,r022,assigner,assignee,2017-03-26 22:42:00,2017-04-03 13:58:00,transfer_of_task
case387,r022,r022,assignee,assignee,2017-04-03 13:58:00,2017-04-14 12:12:00,task_execution
case387,r022,r012,assignee,approver,2017-04-14 12:12:00,2017-05-26 16:54:00,transfer_of_task
case387,r012,r012,approver,approver,2017-05-26 16:54:00,2017-06-06 16:20:00,task_execution
case388,r0,r0,assigner,assigner,2017-05-06 09:10:00,2017-05-10 03:08:00,task_execution
case388,r0,r01,assigner,assignee,2017-05-10 03:08:00,2017-05-26 22:24:00,transfer_of_task
case388,r01,r01,assignee,assignee,2017-05-26 22:24:00,2017-06-07 03:20:00,task_execution
case388,r01,r021,assignee,approver,2017-06-07 03:20:00,2017-06-09 07:11:00,transfer_of_task
case388,r021,r021,approver,approver,2017-06-09 07:11:00,2017-06-29 13:39:00,task_execution
case389,r01,r01,assigner,assigner,2017-03-23 00:03:00,2017-03-24 20:16:00,task_execution
case389,r01,r011,assigner,assignee,2017-03-24 20:16:00,2017-03-26 01:22:00,transfer_of_task
case389,r011,r011,assignee,assignee,2017-03-26 01:22:00,2017-04-22 04:30:00,task_execution
case389,r011,r022,assignee,approver,2017-04-22 04:30:00,2017-05-14 06:59:00,transfer_of_task
case389,r022,r022,approver,approver,2017-05-14 06:59:00,2017-06-22 14:04:00,task_execution
case39,r021,r021,assigner,assigner,2017-03-16 00:24:00,2017-04-13 03:53:00,task_execution
case39,r021,r012,assigner,assignee,2017-04-13 03:53:00,2017-05-09 07:59:00,transfer_of_task
case39,r012,r012,assignee,assignee,2017-05-09 07:59:00,2017-05-27 15:38:00,task_execution
case39,r012,r011,assignee,approver,2017-05-27 15:38:00,2017-06-26 02:10:00,transfer_of_task
case39,r011,r011,approver,approver,2017-06-26 02:10:00,2017-06-26 07:00:00,task_execution
case390,r0,r0,assigner,assigner,2017-03-01 17:51:00,2017-03-03 17:04:00,task_execution
case390,r0,r01,assigner,assignee,2017-03-03 17:04:00,2017-03-27 04:45:00,transfer_of_task
case390,r01,r01,assignee,assignee,2017-03-27 04:45:00,2017-04-19 13:15:00,task_execution
case390,r01,r012,assignee,approver,2017-04-19 13:15:00,2017-05-01 18:54:00,transfer_of_task
case390,r012,r012,approver,approver,2017-05-01 18:54:00,2017-05-22 11:57:00,task_execution
case391,r01,r01,assigner,assigner,2017-03-25 06:08:00,2017-04-01 09:22:00,task_execution
case391,r01,r0212,assigner,assignee,2017-04-01 09:22:00,2017-05-11 18:47:00,transfer_of_task
case391,r0212,r0212,assignee,assignee,2017-05-11 18:47:00,2017-05-21 11:27:00,task_execution
case391,r0212,r0211,assignee,approver,2017-05-21 11:27:00,2017-06-09 02:44:00,transfer_of_task
case391,r0211,r0211,approver,approver,2017-06-09 02:44:00,2017-06-22 14:20:00,task_execution
case392,r0,r0,assigner,assigner,2017-04-08 14:44:00,2017-04-27 16:44:00,task_execution
case392,r0,r021,assigner,assignee,2017-04-27 16:44:00,2017-05-03 00:31:00,transfer_of_task
case392,r021,r021,assignee,assignee,2017-05-03 00:31:00,2017-05-27 00:54:00,task_execution
case392,r021,r0212,assignee,approver,2017-05-27 00:54:00,2017-06-01 08:10:00,transfer_of_task
case392,r0212,r0212,approver,approver,2017-06-01 08:10:00,2017-06-29 13:09:00,task_execution
case393,r02,r02,assigner,assigner,2017-03-11 08:49:00,2017-04-11 18:35:00,task_execution
case393,r02,r012,assigner,assignee,2017-04-11 18:35:00,2017-05-09 20:00:00,transfer_of_task
case393,r012,r012,assignee,assignee,2017-05-09 20:00:00,2017-05-24 22:14:00,task_execution
case393,r012,r0211,assignee,approver,2017-05-24 22:14:00,2017-06-09 15:01:00,transfer_of_task
case393,r0211,r0211,approver,approver,2017-06-09 15:01:00,2017-06-15 19:14:00,task_execution
case394,r0,r0,assigner,assigner,2017-03-09 06:22:00,2017-03-16 11:02:00,task_execution
case394,r0,r02,assigner,assignee,2017-03-16 11:02:00,2017-04-12 08:36:00,transfer_of_task
case394,r02,r02,assignee,assignee,2017-04-12 08:36:00,2017-04-18 05:14:00,task_execution
case394,r02,r012,assignee,approver,2017-04-18 05:14:00,2017-05-30 01:21:00,transfer_of_task
case394,r012,r012,approver,approver,2017-05-30 01:21:00,2017-06-05 07:37:00,task_execution
case395,r02,r02,assigner,assigner,2017-03-06 02:14:00,2017-04-07 21:35:00,task_execution
case395,r02,r011,assigner,assignee,2017-04-07 21:35:00,2017-05-02 07:33:00,transfer_of_task
case395,r011,r011,assignee,assignee,2017-05-02 07:33:00,2017-05-16 16:34:00,task_execution
case395,r011,r0212,assignee,approver,2017-05-16 16:34:00,2017-05-22 12:52:00,transfer_of_task
case395,r0212,r0212,approver,approver,2017-05-22 12:52:00,2017-06-25 16:37:00,task_execution
case396,r0,r0,assigner,assigner,2017-03-28 18:10:00,2017-05-02 04:45:00,task_execution
case396,r0,r02,assigner,assignee,2017-05-02 04:45:00,2017-05-26 14:14:00,transfer_of_task
case396,r02,r02,assignee,assignee,2017-05-26 14:14:00,2017-05-27 00:58:00,task_execution
case396,r02,r012,assignee,approver,2017-05-27 00:58:00,2017-06-18 17:59:00,transfer_of_task
case396,r012,r012,approver,approver,2017-06-18 17:59:00,2017-06-25 22:31:00,task_execution
case397,r0,r0,assigner,assigner,2017-04-18 08:41:00,2017-04-27 10:50:00,task_execution
case397,r0,r0212,assigner,assignee,2017-04-27 10:50:00,2017-05-04 16:43:00,transfer_of_task
case397,r0212,r0212,assignee,assignee,2017-05-04 16:43:00,2017-06-04 06:46:00,task_execution
case397,r0212,r0211,assignee,approver,2017-06-04 06:46:00,2017-06-12 18:48:00,transfer_of_task
case397,r0211,r0211,approver,approver,2017-06-12 18:48:00,2017-06-23 11:11:00,task_execution
case398,r021,r021,assigner,assigner,2017-03-08 15:18:00,2017-04-25 19:36:00,task_execution
case398,r021,r022,assigner,assignee,2017-04-25 19:36:00,2017-05-03 05:03:00,transfer_of_task
case398,r022,r022,assignee,assignee,2017-05-03 05:03:00,2017-06-04 19:46:00,task_execution
case398,r022,r0211,assignee,approver,2017-06-04 19:46:00,2017-06-06 17:36:00,transfer_of_task
case398,r0211,r0211,approver,approver,2017-06-06 17:36:00,2017-06-21 01:08:00,task_execution
case399,r02,r02,assigner,assigner,2017-03-10 02:44:00,2017-03-13 20:10:00,task_execution
case399,r02,r021,assigner,assignee,2017-03-13 20:10:00,2017-04-28 18:08:00,transfer_of_task
case399,r021,r021,assignee,assignee,2017-04-28 18:08:00,2017-06-07 09:20:00,task_execution
